Nov 20 06:10:39.672677 np0000045426 systemd[1]: Started Devstack devstack@n-cpu.service.
Nov 20 06:10:41.805256 np0000045426 nova-compute[89176]: INFO os_vif [-] Loaded VIF plugins: linux_bridge, noop, ovs
Nov 20 06:10:42.013998 np0000045426 nova-compute[89176]: INFO oslo_service.periodic_task [-] Skipping periodic task _heal_instance_info_cache because its interval is negative
Nov 20 06:10:43.102994 np0000045426 nova-compute[89176]: INFO nova.virt.driver [None req-3b2a1faa-602e-4722-b47a-e4fe86d27f1a None None] Loading compute driver 'libvirt.LibvirtDriver'
Nov 20 06:10:43.254822 np0000045426 nova-compute[89176]: INFO nova.compute.provider_config [None req-3b2a1faa-602e-4722-b47a-e4fe86d27f1a None None] No provider configs found in /etc/nova/provider_config/. If files are present, ensure the Nova process has access.
Nov 20 06:10:43.769648 np0000045426 nova-compute[89176]: WARNING oslo_config.cfg [None req-3b2a1faa-602e-4722-b47a-e4fe86d27f1a None None] Deprecated: Option "cpu_model" from group "libvirt" is deprecated. Use option "cpu_models" from group "libvirt".
Nov 20 06:10:43.770780 np0000045426 nova-compute[89176]: WARNING oslo_config.cfg [None req-3b2a1faa-602e-4722-b47a-e4fe86d27f1a None None] Deprecated: Option "live_migration_uri" from group "libvirt" is deprecated for removal (
Nov 20 06:10:43.770780 np0000045426 nova-compute[89176]: live_migration_uri is deprecated for removal in favor of two other options that
Nov 20 06:10:43.770780 np0000045426 nova-compute[89176]: allow to change live migration scheme and target URI: ``live_migration_scheme``
Nov 20 06:10:43.770780 np0000045426 nova-compute[89176]: and ``live_migration_inbound_addr`` respectively.
Nov 20 06:10:43.770780 np0000045426 nova-compute[89176]: ).  Its value may be silently ignored in the future.
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:         <cell id='0'>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           <memory unit='KiB'>8127816</memory>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           <pages unit='KiB' size='4'>2031954</pages>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           <pages unit='KiB' size='2048'>0</pages>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           <distances>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:             <sibling id='0' value='10'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           </distances>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           <cpus num='4'>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:             <cpu id='0' socket_id='0' die_id='0' core_id='0' siblings='0'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:             <cpu id='1' socket_id='1' die_id='0' core_id='0' siblings='1'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:             <cpu id='2' socket_id='2' die_id='0' core_id='0' siblings='2'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:             <cpu id='3' socket_id='3' die_id='0' core_id='0' siblings='3'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:           </cpus>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:         </cell>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       </cells>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     </topology>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     <cache>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <bank id='0' level='3' type='both' size='16' unit='MiB' cpus='0'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <bank id='1' level='3' type='both' size='16' unit='MiB' cpus='1'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <bank id='2' level='3' type='both' size='16' unit='MiB' cpus='2'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <bank id='3' level='3' type='both' size='16' unit='MiB' cpus='3'/>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     </cache>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     <secmodel>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <model>none</model>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <doi>0</doi>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     </secmodel>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:     <secmodel>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <model>dac</model>
Nov 20 06:10:51.043334 np0000045426 nova-compute[89176]:       <doi>0</doi>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <baselabel type='kvm'>+64055:+108</baselabel>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <baselabel type='qemu'>+64055:+108</baselabel>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     </secmodel>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:   </host>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:   <guest>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     <os_type>hvm</os_type>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     <arch name='alpha'>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <wordsize>64</wordsize>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <emulator>/usr/bin/qemu-system-alpha</emulator>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>clipper</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <domain type='qemu'/>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     </arch>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     <features>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <cpuselection/>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <deviceboot/>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <disksnapshot default='on' toggle='no'/>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     </features>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:   </guest>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:   <guest>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     <os_type>hvm</os_type>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:     <arch name='armv6l'>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <wordsize>32</wordsize>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <emulator>/usr/bin/qemu-system-arm</emulator>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>integratorcp</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>ast2600-evb</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>borzoi</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>spitz</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.7</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>nuri</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>mcimx7d-sabre</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>romulus-bmc</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-3.0</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.0</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>npcm750-evb</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.10</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>rainier-bmc</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps3-an547</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>musca-b1</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>realview-pbx-a9</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>versatileab</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>kzm</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.8</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>musca-a</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-3.1</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mcimx6ul-evk</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.1</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>smdkc210</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>sx1</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.11</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>imx25-pdk</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>stm32vldiscovery</machine>
Nov 20 06:10:51.045371 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.9</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>orangepi-pc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>quanta-q71l-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>z2</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.2</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>xilinx-zynq-a9</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>tosa</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an500</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.12</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>mps2-an521</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>sabrelite</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an511</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>canon-a1100</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>realview-eb</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>quanta-gbs-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>emcraft-sf2</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>realview-pb-a8</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-4.0</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>raspi1ap</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>palmetto-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>sx1-v1</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>n810</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>g220a-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>n800</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>tacoma-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-4.1</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>quanta-gsj</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>versatilepb</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>terrier</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mainstone</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>realview-eb-mpcore</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>supermicrox11-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-4.2</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>witherspoon-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>mps3-an524</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1' deprecated='yes'>swift-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>kudo-bmc</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>vexpress-a9</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>midway</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>musicpal</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>lm3s811evb</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>lm3s6965evb</machine>
Nov 20 06:10:51.046768 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>microbit</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an505</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an385</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-6.0</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>cubieboard</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>verdex</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>netduino2</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an386</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-6.1</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>raspi2b</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>vexpress-a15</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>fuji-bmc</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-6.2</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine canonical='virt-6.2' maxCpus='512'>virt</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>sonorapass-bmc</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>cheetah</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.6</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>ast2500-evb</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>highbank</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>akita</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>connex</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>netduinoplus2</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>collie</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>raspi0</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>fp5280g2-bmc</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <domain type='qemu'/>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:     </arch>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:     <features>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <cpuselection/>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <deviceboot/>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <disksnapshot default='on' toggle='no'/>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:     </features>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:   </guest>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:   <guest>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:     <os_type>hvm</os_type>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:     <arch name='armv7l'>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <wordsize>32</wordsize>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <emulator>/usr/bin/qemu-system-arm</emulator>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>integratorcp</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>ast2600-evb</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>borzoi</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>spitz</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.7</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>nuri</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>mcimx7d-sabre</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>romulus-bmc</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-3.0</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.0</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>npcm750-evb</machine>
Nov 20 06:10:51.047879 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.10</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>rainier-bmc</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps3-an547</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>musca-b1</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>realview-pbx-a9</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>versatileab</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>kzm</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.8</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>musca-a</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-3.1</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mcimx6ul-evk</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.1</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>smdkc210</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>sx1</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.11</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>imx25-pdk</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>stm32vldiscovery</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.9</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>orangepi-pc</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>quanta-q71l-bmc</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>z2</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='512'>virt-5.2</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>xilinx-zynq-a9</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>tosa</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an500</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='255'>virt-2.12</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='2'>mps2-an521</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='4'>sabrelite</machine>
Nov 20 06:10:51.051953 np0000045426 nova-compute[89176]:       <machine maxCpus='1'>mps2-an511</machine>
