Nov 18 15:39:42.667098 np0000045413 systemd[1]: Started Devstack devstack@memory_tracker.service.
Nov 18 15:39:42.684860 np0000045413 memory_tracker.sh[53654]: [[[
Nov 18 15:39:42.686225 np0000045413 memory_tracker.sh[53667]: Tue Nov 18 15:39:42 UTC 2025
Nov 18 15:39:42.686410 np0000045413 memory_tracker.sh[53654]: ---
Nov 18 15:39:42.752456 np0000045413 memory_tracker.sh[53670]: [iscsid (pid:42299)]=13404KB; [multipathd (pid:275)]=289292KB; [ovs-vswitchd (pid:38090)]=530768KB
Nov 18 15:39:42.760577 np0000045413 memory_tracker.sh[53654]: ]]]
Nov 18 15:40:02.768857 np0000045413 memory_tracker.sh[53654]: [[[
Nov 18 15:40:02.770170 np0000045413 memory_tracker.sh[55782]: Tue Nov 18 15:40:02 UTC 2025
Nov 18 15:40:02.770377 np0000045413 memory_tracker.sh[53654]: ---
Nov 18 15:40:02.770377 np0000045413 memory_tracker.sh[53654]: memory_tracker low_point: 6680644
Nov 18 15:40:02.770377 np0000045413 memory_tracker.sh[53654]: ---
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: MemTotal:        8127820 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: MemFree:          234280 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: MemAvailable:    6679888 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Buffers:          195660 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Cached:          6283320 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: SwapCached:           28 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Active:           771812 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Inactive:        6404648 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Active(anon):       1136 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Inactive(anon):   868080 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Active(file):     770676 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Inactive(file):  5536568 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Unevictable:      100272 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Mlocked:          100272 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: SwapTotal:       8388604 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: SwapFree:        8382924 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Dirty:              4028 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Writeback:             0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: AnonPages:        798200 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Mapped:           185016 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Shmem:            154892 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: KReclaimable:     443752 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Slab:             517136 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: SReclaimable:     443752 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: SUnreclaim:        73384 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: KernelStack:        6320 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: PageTables:         8408 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: NFS_Unstable:          0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Bounce:                0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: WritebackTmp:          0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: CommitLimit:    12452512 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Committed_AS:    2426772 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: VmallocTotal:   34359738367 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: VmallocUsed:       18288 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: VmallocChunk:          0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Percpu:             2336 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: HardwareCorrupted:     0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: AnonHugePages:         0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: ShmemHugePages:        0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: ShmemPmdMapped:        0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: FileHugePages:         0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: FilePmdMapped:         0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: HugePages_Total:       0
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: HugePages_Free:        0
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: HugePages_Rsvd:        0
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: HugePages_Surp:        0
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Hugepagesize:       2048 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: Hugetlb:               0 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: DirectMap4k:      206708 kB
Nov 18 15:40:02.771404 np0000045413 memory_tracker.sh[55783]: DirectMap2M:     8181760 kB
Nov 18 15:40:02.776802 np0000045413 memory_tracker.sh[53654]: ---
Nov 18 15:40:02.783969 np0000045413 memory_tracker.sh[55786]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Nov 18 15:40:02.785414 np0000045413 memory_tracker.sh[55786]:      51368    0.1           10176      51366   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 18 15:40:02.785414 np0000045413 memory_tracker.sh[55786]:      49140    0.1           10060       1810   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 15:40:02.785414 np0000045413 memory_tracker.sh[55786]:      54899    0.1            9460          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Nov 18 15:40:02.785414 np0000045413 memory_tracker.sh[55786]:        687    0.1            8908          1   00:00:00        1 ep_poll                   /lib/systemd/systemd --user
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:      38535    0.1            8556          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:        566    0.1            8468          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 30-100 startups
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:      38534    0.1            8368          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-nb.log --remote=punix:/var/run/ovn/ovnnb_db.sock --pidfile=/var/run/ovn/ovnnb_db.pid --unixctl=/var/run/ovn/ovnnb_db.ctl --remote=db:OVN_Northbound,NB_Global,connections --private-key=db:OVN_Northbound,SSL,private_key --certificate=db:OVN_Northbound,SSL,certificate --ca-cert=db:OVN_Northbound,SSL,ca_cert --ssl-protocols=db:OVN_Northbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Northbound,SSL,ssl_ciphers /var/lib/ovn/ovnnb_db.db
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:        386    0.0            7616          1   00:00:01        1 ep_poll                   /lib/systemd/systemd-logind
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:        702    0.0            7612        684   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:       4565    0.0            7308          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/polkitd --no-debug
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:      40101    0.0            7044          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-machined
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:      54902    0.0            6608      54899   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 18 15:40:02.785952 np0000045413 memory_tracker.sh[55786]:      54903    0.0            6604      54899   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:        304    0.0            6508          1   00:00:00        2 ep_poll                   /lib/systemd/systemd-timesyncd
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:      38038    0.0            6312          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:        283    0.0            6148          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-udevd
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:      51369    0.0            5924      51366   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:        477    0.0            5708          1   00:00:00        4 futex_wait_queue_me       /sbin/dhclient -1 -4 -v -i -pf /run/dhclient.ens3.pid -lf /var/lib/dhcp/dhclient.ens3.leases -I -df /var/lib/dhcp/dhclient6.ens3.leases ens3
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:       1805    0.0            5264       1804   00:00:00        1 do_poll.constprop.0       sudo -H -S -n -u stack /bin/sh -c echo BECOME-SUCCESS-zjzsgzvhnybpcbxrwpyejjbdcgfdaaqv ; /usr/bin/python3
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:        371    0.0            5180          1   00:00:04        1 ep_poll                   @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:        302    0.0            5060          1   00:00:01        1 do_select                 /usr/sbin/haveged --Foreground --verbose=1
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:      38381    0.0            4836          1   00:00:00        4 do_poll.constprop.0       ovn-controller unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --no-chdir --log-file=/var/log/ovn/ovn-controller.log --pidfile=/var/run/ovn/ovn-controller.pid --detach
Nov 18 15:40:02.786434 np0000045413 memory_tracker.sh[55786]:       4022    0.0            4404       1810   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:       4027    0.0            4404       1810   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      18654    0.0            4336          1   00:00:00        4 do_select                 /usr/sbin/rsyslogd -n -iNONE
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      10844    0.0            4280          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -P /var/run/memcached/memcached.pid
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      50231    0.0            4220          1   00:00:00        1 do_poll.constprop.0       /sbin/rpcbind -f -w
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      38587    0.0            4204          1   00:00:00        3 do_poll.constprop.0       ovn-northd -vconsole:emer -vsyslog:err -vfile:info --ovnnb-db=unix:/var/run/ovn/ovnnb_db.sock --ovnsb-db=unix:/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-northd.log --pidfile=/var/run/ovn/ovn-northd.pid --detach
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      55784    0.0            3552      53654   00:00:00        1 -                         ps --sort=-pmem -eo pid:10,pmem:6,rss:15,ppid:10,cputime:10,nlwp:8,wchan:25,args:100
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      53654    0.0            3404          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/memory_tracker.sh
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      54087    0.0            3296          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/file_tracker.sh
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:        688    0.0            2948        687   00:00:00        1 do_sigtimedwait           (sd-pam)
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:      50911    0.0            2928          1   00:00:00        1 ep_poll                   /usr/sbin/nfsdcld
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:       4715    0.0            2904          1   00:00:00        1 do_wait                   /bin/bash /usr/sbin/ksmtuned
Nov 18 15:40:02.787606 np0000045413 memory_tracker.sh[55786]:        549    0.0            2684          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/cron -f -P
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      38657    0.0            2592          1   00:00:00        1 do_poll.constprop.0       ovn-controller-vtep -vconsole:emer -vsyslog:err -vfile:info --vtep-db=/var/run/openvswitch/db.sock --ovnsb-db=/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-controller-vtep.log --pidfile=/var/run/ovn/ovn-controller-vtep.pid --detach
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      50894    0.0            2284          1   00:00:00        1 do_select                 /sbin/rpc.statd
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      50890    0.0            2224          1   00:00:00        1 ep_poll                   /usr/sbin/rpc.idmapd
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      55786    0.0            2124      53654   00:00:00        1 pipe_read                 grep -v ]$
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      21220    0.0            1776      21157   00:00:00        1 pipe_read                 /bin/sh -s rabbit_disk_monitor
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      21215    0.0            1720          1   00:00:00        1 do_select                 /usr/bin/epmd -systemd
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:        558    0.0            1256          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/atd -f
Nov 18 15:40:02.788216 np0000045413 memory_tracker.sh[55786]:      21216    0.0            1208      21157   00:00:00        1 do_select                 inet_gethost 4
