10.19.119.5 - - [25/Aug/2026:10:15:14 +0000] "GET /identity/v3/ HTTP/1.1" 200 502 "-" "curl/8.5.0"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 446 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "POST /identity/v3/projects HTTP/1.1" 201 564 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 446 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "POST /identity/v3/projects HTTP/1.1" 201 550 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:30 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 446 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:30 +0000] "POST /identity/v3/users HTTP/1.1" 201 527 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 589 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "PUT /identity/v3/projects/eb71df1305044f28b3a17b499989af66/users/a8708e15b96b4ccd9ab07906bc31859b/roles/e9e027baac1d4b6c888905996746ee70 HTTP/1.1" 204 201 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:32 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 587 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/users/1b4839b76c1b4b9ca8a78e295501187a HTTP/1.1" 200 494 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "PUT /identity/v3/projects/eb71df1305044f28b3a17b499989af66/users/1b4839b76c1b4b9ca8a78e295501187a/roles/3e92724f100647d2b9414cf2d5f5a001 HTTP/1.1" 204 201 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 582 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:33 +0000] "PUT /identity/v3/projects/eb71df1305044f28b3a17b499989af66/users/a8708e15b96b4ccd9ab07906bc31859b/roles/a0586ffbff93488b916bfd147dfc0b89 HTTP/1.1" 204 201 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 589 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity/v3/projects/8f655fc13c214066aefd0cecebbc230b HTTP/1.1" 200 559 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "PUT /identity/v3/projects/8f655fc13c214066aefd0cecebbc230b/users/a8708e15b96b4ccd9ab07906bc31859b/roles/e9e027baac1d4b6c888905996746ee70 HTTP/1.1" 204 201 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 446 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:34 +0000] "POST /identity/v3/users HTTP/1.1" 201 541 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 589 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/role_assignments?role.id=e9e027baac1d4b6c888905996746ee70&scope.project.id=eb71df1305044f28b3a17b499989af66&user.id=a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 856 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 587 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:35 +0000] "GET /identity/v3/users/1b4839b76c1b4b9ca8a78e295501187a HTTP/1.1" 200 494 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/role_assignments?role.id=3e92724f100647d2b9414cf2d5f5a001&scope.project.id=eb71df1305044f28b3a17b499989af66&user.id=1b4839b76c1b4b9ca8a78e295501187a HTTP/1.1" 200 856 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 582 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/projects/eb71df1305044f28b3a17b499989af66 HTTP/1.1" 200 545 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity/v3/role_assignments?role.id=a0586ffbff93488b916bfd147dfc0b89&scope.project.id=eb71df1305044f28b3a17b499989af66&user.id=a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 856 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:36 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:37 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:37 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 589 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:37 +0000] "GET /identity/v3/users/a8708e15b96b4ccd9ab07906bc31859b HTTP/1.1" 200 522 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.5 - - [25/Aug/2026:10:15:37 +0000] "GET /identity/v3/projects/8f655fc13c214066aefd0cecebbc230b HTTP/1.1" 200 559 "-" "openstacksdk/4.18.0 keystoneauth1/5.15.0 python-requests/2.34.2 CPython/3.12.3"
