Nov 18 17:05:20.821982 np0000045412 systemd[1]: Started Devstack devstack@memory_tracker.service.
Nov 18 17:05:20.837951 np0000045412 memory_tracker.sh[53699]: [[[
Nov 18 17:05:20.839689 np0000045412 memory_tracker.sh[53714]: Tue Nov 18 17:05:20 UTC 2025
Nov 18 17:05:20.839956 np0000045412 memory_tracker.sh[53699]: ---
Nov 18 17:05:20.908669 np0000045412 memory_tracker.sh[53718]: [iscsid (pid:42344)]=13404KB; [multipathd (pid:281)]=289292KB; [ovs-vswitchd (pid:38131)]=530768KB
Nov 18 17:05:20.918335 np0000045412 memory_tracker.sh[53699]: ]]]
Nov 18 17:05:40.937748 np0000045412 memory_tracker.sh[53699]: [[[
Nov 18 17:05:40.940743 np0000045412 memory_tracker.sh[55857]: Tue Nov 18 17:05:40 UTC 2025
Nov 18 17:05:40.941338 np0000045412 memory_tracker.sh[53699]: ---
Nov 18 17:05:40.941338 np0000045412 memory_tracker.sh[53699]: memory_tracker low_point: 6565960
Nov 18 17:05:40.941338 np0000045412 memory_tracker.sh[53699]: ---
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: MemTotal:        8127824 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: MemFree:          184704 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: MemAvailable:    6565960 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Buffers:          194132 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Cached:          6222436 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: SwapCached:           24 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Active:           772876 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Inactive:        6478040 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Active(anon):       1184 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Inactive(anon):  1005852 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Active(file):     771692 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Inactive(file):  5472188 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Unevictable:      100272 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Mlocked:          100272 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: SwapTotal:       8388604 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: SwapFree:        8382936 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Dirty:              4080 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Writeback:             0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: AnonPages:        934400 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Mapped:           190496 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Shmem:            155008 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: KReclaimable:     442764 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Slab:             516108 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: SReclaimable:     442764 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: SUnreclaim:        73344 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: KernelStack:        6384 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: PageTables:         8908 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: NFS_Unstable:          0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Bounce:                0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: WritebackTmp:          0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: CommitLimit:    12452516 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Committed_AS:    2579532 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: VmallocTotal:   34359738367 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: VmallocUsed:       18320 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: VmallocChunk:          0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Percpu:             2336 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: HardwareCorrupted:     0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: AnonHugePages:         0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: ShmemHugePages:        0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: ShmemPmdMapped:        0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: FileHugePages:         0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: FilePmdMapped:         0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: HugePages_Total:       0
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: HugePages_Free:        0
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: HugePages_Rsvd:        0
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: HugePages_Surp:        0
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Hugepagesize:       2048 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: Hugetlb:               0 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: DirectMap4k:      210804 kB
Nov 18 17:05:40.944055 np0000045412 memory_tracker.sh[55858]: DirectMap2M:     8177664 kB
Nov 18 17:05:40.950063 np0000045412 memory_tracker.sh[53699]: ---
Nov 18 17:05:40.961496 np0000045412 memory_tracker.sh[55860]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Nov 18 17:05:40.966639 np0000045412 memory_tracker.sh[55860]:       4059    0.1           10144       4053   00:00:00        1 pipe_read                 /usr/bin/python3.10 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2025-11-18-165707.summary.2025-11-18-165707
Nov 18 17:05:40.966639 np0000045412 memory_tracker.sh[55860]:      49185    0.1            9860       1836   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 17:05:40.966639 np0000045412 memory_tracker.sh[55860]:      54943    0.1            9572          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Nov 18 17:05:40.966639 np0000045412 memory_tracker.sh[55860]:        709    0.1            9364          1   00:00:00        1 ep_poll                   /lib/systemd/systemd --user
Nov 18 17:05:40.966639 np0000045412 memory_tracker.sh[55860]:      38580    0.1            8692          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:      55851    0.1            8576      55850   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.123/identity/v3/
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:        561    0.1            8572          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 30-100 startups
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:      38579    0.1            8400          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-nb.log --remote=punix:/var/run/ovn/ovnnb_db.sock --pidfile=/var/run/ovn/ovnnb_db.pid --unixctl=/var/run/ovn/ovnnb_db.ctl --remote=db:OVN_Northbound,NB_Global,connections --private-key=db:OVN_Northbound,SSL,private_key --certificate=db:OVN_Northbound,SSL,certificate --ca-cert=db:OVN_Northbound,SSL,ca_cert --ssl-protocols=db:OVN_Northbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Northbound,SSL,ssl_ciphers /var/lib/ovn/ovnnb_db.db
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:        391    0.0            7328          1   00:00:01        1 ep_poll                   /lib/systemd/systemd-logind
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:        725    0.0            7280        706   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:      40140    0.0            7108          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-machined
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:       4590    0.0            6808          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/polkitd --no-debug
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:      54946    0.0            6664      54943   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:      54948    0.0            6664      54943   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 18 17:05:40.968293 np0000045412 memory_tracker.sh[55860]:        330    0.0            6480          1   00:00:00        2 ep_poll                   /lib/systemd/systemd-timesyncd
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:      38079    0.0            6168          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:        282    0.0            5984          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-udevd
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:        478    0.0            5852          1   00:00:00        4 futex_wait_queue_me       /sbin/dhclient -1 -4 -v -i -pf /run/dhclient.ens3.pid -lf /var/lib/dhcp/dhclient.ens3.leases -I -df /var/lib/dhcp/dhclient6.ens3.leases ens3
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:      51364    0.0            5852      51361   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:       1831    0.0            5200       1830   00:00:00        1 do_poll.constprop.0       sudo -H -S -n -u stack /bin/sh -c echo BECOME-SUCCESS-wgflzstfcgyaorokyppdwfmamtjkuock ; /usr/bin/python3
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:        371    0.0            5184          1   00:00:04        1 ep_poll                   @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:        326    0.0            5120          1   00:00:01        1 do_select                 /usr/sbin/haveged --Foreground --verbose=1
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:      38424    0.0            4776          1   00:00:00        4 do_poll.constprop.0       ovn-controller unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --no-chdir --log-file=/var/log/ovn/ovn-controller.log --pidfile=/var/run/ovn/ovn-controller.pid --detach
Nov 18 17:05:40.969757 np0000045412 memory_tracker.sh[55860]:      10868    0.0            4248          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -P /var/run/memcached/memcached.pid
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      50260    0.0            4248          1   00:00:00        1 do_poll.constprop.0       /sbin/rpcbind -f -w
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:       4048    0.0            4240       1836   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:       4053    0.0            4240       1836   00:00:00        1 do_wait                   bash ./stack.sh
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      18679    0.0            4100          1   00:00:00        4 do_select                 /usr/sbin/rsyslogd -n -iNONE
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      38632    0.0            4092          1   00:00:00        3 do_poll.constprop.0       ovn-northd -vconsole:emer -vsyslog:err -vfile:info --ovnnb-db=unix:/var/run/ovn/ovnnb_db.sock --ovnsb-db=unix:/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-northd.log --pidfile=/var/run/ovn/ovn-northd.pid --detach
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      55859    0.0            3476      53699   00:00:00        1 -                         ps --sort=-pmem -eo pid:10,pmem:6,rss:15,ppid:10,cputime:10,nlwp:8,wchan:25,args:100
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      55850    0.0            3460      55849   00:00:00        1 pipe_read                 bash -x
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      53699    0.0            3356          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/memory_tracker.sh
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      54132    0.0            3308          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/file_tracker.sh
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:      50862    0.0            2932          1   00:00:00        1 ep_poll                   /usr/sbin/nfsdcld
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:        711    0.0            2916        709   00:00:00        1 do_sigtimedwait           (sd-pam)
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:       4740    0.0            2816          1   00:00:00        1 do_wait                   /bin/bash /usr/sbin/ksmtuned
Nov 18 17:05:40.971101 np0000045412 memory_tracker.sh[55860]:        549    0.0            2696          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/cron -f -P
Nov 18 17:05:40.972861 np0000045412 memory_tracker.sh[55860]:      38702    0.0            2620          1   00:00:00        1 do_poll.constprop.0       ovn-controller-vtep -vconsole:emer -vsyslog:err -vfile:info --vtep-db=/var/run/openvswitch/db.sock --ovnsb-db=/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-controller-vtep.log --pidfile=/var/run/ovn/ovn-controller-vtep.pid --detach
Nov 18 17:05:40.972861 np0000045412 memory_tracker.sh[55860]:      50859    0.0            2208          1   00:00:00        1 do_select                 /sbin/rpc.statd
Nov 18 17:05:40.972861 np0000045412 memory_tracker.sh[55860]:      55860    0.0            2192      53699   00:00:00        1 pipe_read                 grep -v ]$
Nov 18 17:05:40.972861 np0000045412 memory_tracker.sh[55860]:      50858    0.0            2148          1   00:00:00        1 ep_poll                   /usr/sbin/rpc.idmapd
Nov 18 17:05:40.972861 np0000045412 memory_tracker.sh[55860]:      21245    0.0            1848      21182   00:00:00        1 pipe_read                 /bin/sh -s rabbit_disk_monitor
