2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/cinder/cinder/__init__.py:21: EventletDeprecationWarning:
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : Eventlet is deprecated. It is currently being maintained in bugfix mode, and
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/webob/compat.py:5: DeprecationWarning: 'cgi' is deprecated and slated for removal in Python 3.13
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_utils/eventletutils.py:34: DeprecationWarning: eventletutils module is deprecated and will be removed.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/eventlet_backdoor.py:36: DeprecationWarning: The 'oslo_service.eventlet_backdoor' module usage is deprecated and will be removed in version '2026.2': The 'eventlet_backdoor' module is deprecated and will be removed in version 2026.2. This module is not being replaced. Please migrate away from using it and remove any dependencies on this module.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/sslutils.py:24: DeprecationWarning: The 'oslo_service.sslutils' module usage is deprecated and will be removed in version '2026.2': The 'oslo_service.sslutils' module is deprecated and will be removed in version 2026.2.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_policy/policy.py:1630: DeprecationWarning: volume_extension:quotas:show deprecated without deprecated_reason or deprecated_since. This will be an error in a future release
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/eventlet/__init__.py:83: DeprecationWarning: Using fork() is a bad idea, and there is no guarantee eventlet will work. See https://eventlet.readthedocs.io/en/latest/fork.html for more details.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Option "api_paste_config" from group "DEFAULT" is deprecated for removal (The 'api_paste_config' option is deprecated and will be removed in a future release.).  Its value may be silently ignored in the future.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service : /opt/stack/cinder/cinder/api/validation/validators.py:126: DeprecationWarning: FormatChecker.cls_checks is deprecated. Call FormatChecker.checks on a specific FormatChecker instance instead.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeMultiBackendTest-Type-1296321574 is set by the default quota flag: quota_volumes_tempest-VolumeMultiBackendTest-Type-1296321574, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeMultiBackendTest-Type-1296321574 is set by the default quota flag: quota_gigabytes_tempest-VolumeMultiBackendTest-Type-1296321574, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeMultiBackendTest-Type-355599664 is set by the default quota flag: quota_volumes_tempest-VolumeMultiBackendTest-Type-355599664, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeMultiBackendTest-Type-355599664 is set by the default quota flag: quota_gigabytes_tempest-VolumeMultiBackendTest-Type-355599664, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-UserMessagesTest-volume-type-264017078 is set by the default quota flag: quota_volumes_tempest-UserMessagesTest-volume-type-264017078, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-UserMessagesTest-volume-type-264017078 is set by the default quota flag: quota_gigabytes_tempest-UserMessagesTest-volume-type-264017078, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-UserMessagesTest-volume-type-1394856971 is set by the default quota flag: quota_volumes_tempest-UserMessagesTest-volume-type-1394856971, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-UserMessagesTest-volume-type-1394856971 is set by the default quota flag: quota_gigabytes_tempest-UserMessagesTest-volume-type-1394856971, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupSnapshotsTest-volume-type-986004012 is set by the default quota flag: quota_volumes_tempest-GroupSnapshotsTest-volume-type-986004012, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupSnapshotsTest-volume-type-986004012 is set by the default quota flag: quota_gigabytes_tempest-GroupSnapshotsTest-volume-type-986004012, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupSnapshotsTest-volume-type-986004012 is set by the default quota flag: quota_snapshots_tempest-GroupSnapshotsTest-volume-type-986004012, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupSnapshotsTest-volume-type-42703557 is set by the default quota flag: quota_volumes_tempest-GroupSnapshotsTest-volume-type-42703557, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupSnapshotsTest-volume-type-42703557 is set by the default quota flag: quota_gigabytes_tempest-GroupSnapshotsTest-volume-type-42703557, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupSnapshotsV319Test-volume-type-2138569648 is set by the default quota flag: quota_volumes_tempest-GroupSnapshotsV319Test-volume-type-2138569648, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupSnapshotsV319Test-volume-type-2138569648 is set by the default quota flag: quota_gigabytes_tempest-GroupSnapshotsV319Test-volume-type-2138569648, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupSnapshotsV319Test-volume-type-2138569648 is set by the default quota flag: quota_snapshots_tempest-GroupSnapshotsV319Test-volume-type-2138569648, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupSnapshotsTest-volume-type-42703557 is set by the default quota flag: quota_snapshots_tempest-GroupSnapshotsTest-volume-type-42703557, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupSnapshotsTest-volume-type-890550865 is set by the default quota flag: quota_volumes_tempest-GroupSnapshotsTest-volume-type-890550865, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupSnapshotsTest-volume-type-890550865 is set by the default quota flag: quota_gigabytes_tempest-GroupSnapshotsTest-volume-type-890550865, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupsTest-volume-type-2036598640 is set by the default quota flag: quota_volumes_tempest-GroupsTest-volume-type-2036598640, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupsTest-volume-type-2036598640 is set by the default quota flag: quota_gigabytes_tempest-GroupsTest-volume-type-2036598640, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupsTest-volume-type-2036598640 is set by the default quota flag: quota_snapshots_tempest-GroupsTest-volume-type-2036598640, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupSnapshotsTest-volume-type-890550865 is set by the default quota flag: quota_snapshots_tempest-GroupSnapshotsTest-volume-type-890550865, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupsTest-volume-type-1093117064 is set by the default quota flag: quota_volumes_tempest-GroupsTest-volume-type-1093117064, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupsTest-volume-type-1093117064 is set by the default quota flag: quota_gigabytes_tempest-GroupsTest-volume-type-1093117064, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupsTest-volume-type-1093117064 is set by the default quota flag: quota_snapshots_tempest-GroupsTest-volume-type-1093117064, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeTypesAccessTest-volume-type-580092728 is set by the default quota flag: quota_volumes_tempest-VolumeTypesAccessTest-volume-type-580092728, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeTypesAccessTest-volume-type-580092728 is set by the default quota flag: quota_gigabytes_tempest-VolumeTypesAccessTest-volume-type-580092728, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeTypesTest-volume-type-1288593817 is set by the default quota flag: quota_volumes_tempest-VolumeTypesTest-volume-type-1288593817, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeTypesTest-volume-type-1288593817 is set by the default quota flag: quota_gigabytes_tempest-VolumeTypesTest-volume-type-1288593817, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-GroupsV314Test-volume-type-692398768 is set by the default quota flag: quota_volumes_tempest-GroupsV314Test-volume-type-692398768, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-GroupsV314Test-volume-type-692398768 is set by the default quota flag: quota_gigabytes_tempest-GroupsV314Test-volume-type-692398768, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-GroupsV314Test-volume-type-692398768 is set by the default quota flag: quota_snapshots_tempest-GroupsV314Test-volume-type-692398768, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeTypesTest-volume-type-1436786111 is set by the default quota flag: quota_volumes_tempest-VolumeTypesTest-volume-type-1436786111, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeTypesTest-volume-type-1436786111 is set by the default quota flag: quota_gigabytes_tempest-VolumeTypesTest-volume-type-1436786111, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-VolumeTypesTest-volume-type-1436786111 is set by the default quota flag: quota_snapshots_tempest-VolumeTypesTest-volume-type-1436786111, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-VolumeTypesTest-volume-type-1288593817 is set by the default quota flag: quota_snapshots_tempest-VolumeTypesTest-volume-type-1288593817, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_volume-type-1 is set by the default quota flag: quota_volumes_volume-type-1, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_volume-type-1 is set by the default quota flag: quota_gigabytes_volume-type-1, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_volume-type-2 is set by the default quota flag: quota_volumes_volume-type-2, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_volume-type-2 is set by the default quota flag: quota_gigabytes_volume-type-2, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-cryptsetup-835887932 is set by the default quota flag: quota_volumes_tempest-scenario-type-cryptsetup-835887932, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-cryptsetup-835887932 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-cryptsetup-835887932, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6 is set by the default quota flag: quota_volumes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6 is set by the default quota flag: quota_gigabytes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks-1611954597 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks-1611954597, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks-1611954597 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks-1611954597, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luksv2-985639144 is set by the default quota flag: quota_volumes_tempest-scenario-type-luksv2-985639144, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luksv2-985639144 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luksv2-985639144, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-476570012 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-476570012, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-476570012 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-476570012, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-1294729632 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-1294729632, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-1294729632 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-1294729632, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-1708420945 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-1708420945, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000813 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-1708420945 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-1708420945, it is now deprecated. Please use the default quota class for default quota.
